Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.29,28.42666667,487.3333333,1047,0.004732922,Yes
22.315,28.39,474.5,1051,0.004734022,Yes
22.32333333,28.39,486,1052.333333,0.004736442,Yes
22.29,28.35666667,502.3333333,1048.333333,0.004721179,Yes
22.29,28.34,540.5,1050.5,0.004718383,Yes
22.34,28.39,504,1052.25,0.004741284,Yes
22.39,28.2,489,1053,0.004723766,Yes
22.39,28.2,490.25,1051,0.004723766,Yes
22.39,28.29333333,536.3333333,1049.666667,0.004739519,Yes
22.39,28.39,532,1054,0.004755836,Yes
22.39,28.2925,543,1067.75,0.004739378,Yes
22.42666667,28.2,543,1066.333333,0.00473439,Yes
22.445,28.245,543,1066.5,0.004747331,Yes
22.5,28.365,533.25,1081,0.004783741,Yes
22.46333333,28.32666667,527,1081.333333,0.004766511,Yes
22.5,28.3175,534,1084.5,0.004775669,Yes
22.55,28.3175,530,1082.5,0.004790309,Yes
22.5,28.34,524,1087.5,0.004779492,Yes
22.525,28.39,526.25,1094,0.004795324,Yes
22.5,28.39,522,1103.333333,0.00478799,Yes
22.5,28.03333333,517,1099.333333,0.00472738,Yes
22.525,28.025,513.5,1085,0.004733203,Yes
22.575,28.22,524,1086.25,0.004780998,Yes
22.6,28.2,513.5,1103,0.004784898,Yes
22.6,28.245,513.5,1106.75,0.004792592,Yes
22.5,28.29,513.5,1104,0.004770995,Yes
22.6,28.315,518,1102.25,0.004804562,Yes
22.55,28.2675,520.75,1097.5,0.004781786,Yes
22.6,28.29,525,1100,0.004800287,Yes
22.6,28.245,524.8333333,1101,0.004792592,Yes
22.6,28.2,524.6666667,1102,0.004784898,Yes
22.6,28.39,489,1102.5,0.004817386,Yes
22.6,28.39,474,1114,0.004817386,Yes
22.6,28.34,474,1112,0.004808837,Yes
22.6,28.1725,472.75,1113.5,0.004780196,Yes
22.6,28.1475,471.5,1105.25,0.004775922,Yes
22.6,28.23,464,1104.333333,0.004790028,Yes
22.6,28.13333333,469,1107.333333,0.004773499,Yes
22.575,28,465.25,1108.25,0.004743442,Yes
22.6,28,454,1101.666667,0.004750703,Yes
22.55,27.82,450.25,1097,0.004705513,Yes
22.525,27.815,449.5,1092.25,0.004697468,Yes
22.5,27.815,454.75,1102.75,0.004690284,Yes
22.5,27.745,449.5,1097,0.004678392,Yes
22.525,27.7,454.75,1086.333333,0.0046779,Yes
22.55,27.7,454.75,1092,0.004685063,Yes
22.5,27.6,460,1085,0.004653759,Yes
22.5,27.7,460,1084,0.004670747,Yes
22.5,27.6,436.5,1076.25,0.004653759,Yes
22.5,27.33,460,1060.666667,0.004607896,Yes
22.55,27.445,449.5,1051.5,0.004641612,Yes
22.5,27.4725,460.75,1062,0.0046321,Yes
22.5,27.39,461,1068.333333,0.004618087,Yes
22.5,27.34,454,1074,0.004609594,Yes
22.5,27.29,469,1072,0.004601102,Yes
22.5,27.315,469,1068,0.004605348,Yes
22.5,27.29,479.6666667,1072,0.004601102,Yes
22.5,27.2225,476.75,1072.75,0.004589637,Yes
22.5,27.2225,476.5,1074,0.004589637,Yes
22.5,27.2,474,1069,0.004585816,Yes
22.5,27.15,481.5,1068.25,0.004577324,Yes
22.5,27.2225,474,1079.75,0.004589637,Yes
22.4725,27.1975,479,1085,0.004577678,Yes
22.5,27.16666667,469,1066,0.004580154,Yes
22.5,27.125,474,1063.5,0.004573078,Yes
22.5,27.15,469,1065.5,0.004577324,Yes
22.5,27.125,474,1071.25,0.004573078,Yes
22.5,27.06666667,479,1068,0.004563171,Yes
22.5,27.1,478.5,1064.75,0.004568832,Yes
22.5,27.1,478.5,1070.75,0.004568832,Yes
22.5,27.1,477,1072.333333,0.004568832,Yes
22.5,27.025,470.25,1079.25,0.004556095,Yes
22.5,27,469,1063.5,0.00455185,Yes
22.5,27,460.6666667,1074.333333,0.00455185,Yes
22.5,26.9725,465.25,1068.75,0.00454718,Yes
22.5,26.73333333,452.3333333,1064,0.004506567,Yes
22.5,26.925,446.5,1048.5,0.004539113,Yes
22.5,26.9725,449.5,1054.5,0.00454718,Yes
22.5,27.05,460,1055.5,0.004560341,Yes
22.445,26.9,456,1064,0.004519625,Yes
22.4175,26.82,456,1063.25,0.004498504,Yes
22.39,26.69666667,444,1078,0.004470133,Yes
22.39,26.96333333,444,1067.333333,0.004515109,Yes
22.39,27.0225,454.75,1074.75,0.004525088,Yes
22.39,26.82333333,453,1077.333333,0.004491496,Yes
22.39,26.84,449.5,1072.75,0.004494307,Yes
22.39,26.745,449.5,1074.25,0.004478285,Yes
22.39,26.79,456,1074,0.004485874,Yes
22.35666667,26.73,449.3333333,1068.333333,0.004466625,Yes
22.39,26.5725,444,1062.75,0.004449194,Yes
22.39,26.675,444,1056.5,0.00446648,Yes
22.39,26.695,444,1054,0.004469852,Yes
22.39,26.745,444,1068,0.004478285,Yes
22.39,26.79,444,1074,0.004485874,Yes
22.4175,26.65,444,1078.75,0.004469785,Yes
22.4725,26.745,429,1077.5,0.004500966,Yes
22.445,26.695,429,1077.5,0.004484933,Yes
22.445,26.745,429,1083.25,0.004493394,Yes
22.42666667,26.69666667,429,1088,0.004480183,Yes
22.39,26.79,438,1086,0.004485874,Yes
22.42666667,26.73,441,1087.666667,0.004485817,Yes
22.39,26.5475,438,1075,0.004444978,Yes
22.39,26.4175,438,1067.75,0.004423057,Yes
22.39,26.53333333,441,1064,0.004442589,Yes
22.39,26.456,438,1063.25,0.004429549,Yes
22.39,26.26,432.75,1065.5,0.0043965,Yes
22.39,26.42666667,444,1068.666667,0.004424603,Yes
22.39,26.4175,444,1073.25,0.004423057,Yes
22.39,26.34,444,1061.5,0.004409989,Yes
22.39,26.32333333,444,1060.333333,0.004407179,Yes
22.39,26.46333333,444,1057.333333,0.004430785,Yes
22.39,26.015,444,1056.25,0.004355195,Yes
22.39,26.045,429,1046,0.004360252,Yes
22.39,26.29,435,1049.666667,0.004401559,Yes
22.39,26.2675,438,1052.75,0.004397765,Yes
22.39,26.29,438,1044.5,0.004401559,Yes
22.39,26.32333333,441,1053.666667,0.004407179,Yes
22.35666667,26.32333333,441,1059,0.00439819,Yes
22.39,26.34,438,1067.25,0.004409989,Yes
22.365,26.29,438,1067.25,0.004394824,Yes
22.32333333,26.39,441,1065.333333,0.004400411,Yes
22.34,26.39,438,1068.75,0.004404907,Yes
22.34,26.39,447,1074.75,0.004404907,Yes
22.32333333,26.46333333,447,1076.333333,0.004412726,Yes
22.365,26.4725,447,1077.5,0.004425549,Yes
22.315,26.3425,438,1073,0.004390193,Yes
22.34,26.145,438,1068,0.004363726,Yes
22.29,26.1425,438,1061.75,0.004349958,Yes
22.29,25.7,441,1045.666667,0.004275823,Yes
22.29,26.22,438,1041.5,0.004362944,Yes
22.29,26.2425,442.5,1051,0.004366714,Yes
22.29,26.125,438,1059.25,0.004347026,Yes
22.315,26.2,438,1065,0.004366277,Yes
22.29,26.175,442.5,1064.75,0.004355404,Yes
22.29,26.1,441,1054.666667,0.004342837,Yes
22.29,25.995,447,1042.5,0.004325244,Yes
22.2675,25.8925,438,1039,0.004302135,Yes
22.29,25.89,447,1036.333333,0.004307653,Yes
22.29,25.89,447,1036.5,0.004307653,Yes
22.29,25.85666667,433,1038.666667,0.004302068,Yes
22.245,25.7225,433,1030.5,0.004267805,Yes
22.23,25.66666667,433,1023.666667,0.004254563,Yes
22.29,25.6,433,1019.5,0.004259071,Yes
22.245,25.55,433,1010,0.004238989,Yes
22.2675,25.575,433,1002.75,0.004249021,Yes
22.29,25.56666667,433,1002.333333,0.004253488,Yes
22.2675,25.4975,433,998.75,0.004236057,Yes
22.245,25.55,433,1002,0.004238989,Yes
22.29,25.5,433,1002.25,0.004242321,Yes
22.29,25.5,433,1001.5,0.004242321,Yes
22.29,25.445,433,998.5,0.004233108,Yes
22.29,25.2,433,990.75,0.004192075,Yes
22.29,25.23,433,991,0.004197099,Yes
22.245,25.15,433,986,0.00417218,Yes
22.29,25.2675,433,976.25,0.004203379,Yes
22.29,25.2,433,966,0.004192075,Yes
22.29,25.2,433,966.3333333,0.004192075,Yes
22.29,25.15,433,967.5,0.004183701,Yes
22.29,25.03,433,970,0.004163605,Yes
22.2225,24.865,433,954.75,0.004118903,Yes
22.26,24.82666667,433,951.6666667,0.004121974,Yes
22.245,24.89,433,940.75,0.004128762,Yes
22.245,24.89,433,935.5,0.004128762,Yes
22.2225,24.84,433,933.25,0.004114734,Yes
22.2,24.7,433,937.6666667,0.004085752,Yes
22.2,24.7,433,938,0.004085752,Yes
22.2,24.7,433,933.5,0.004085752,Yes
22.2,24.7,433,925.5,0.004085752,Yes
22.2,24.65,433,921,0.004077427,Yes
22.2,24.56666667,433,920.3333333,0.004063552,Yes
22.2,24.55,433,912.25,0.004060778,Yes
22.2,24.334,429.5,913,0.004024818,Yes
22.2,24.34,433,903,0.004025817,Yes
22.2,24.395,433,905.5,0.004034973,Yes
22.2,24.34,433,907,0.004025817,Yes
22.2,24.35666667,433,903,0.004028591,Yes
22.175,24.39,433,900.5,0.004027963,Yes
22.175,24.365,433,900.25,0.004023807,Yes
22.2,24.365,433,900.5,0.004029979,Yes
22.13333333,24.29,433,898.6666667,0.004001106,Yes
22.15,24.2225,433,892,0.003993996,Yes
22.13333333,24.2,433,886,0.003986186,Yes
22.1,24.2675,433,884.25,0.003989212,Yes
22.1,24.245,433,887,0.003985489,Yes
22.1,24.29,433,884,0.003992934,Yes
22.125,24.2675,433,878.5,0.003995333,Yes
22.13333333,24.26,433,887,0.003996132,Yes
22.125,24.15,433,882.25,0.003975865,Yes
22.1,24.0725,433,879.25,0.003956953,Yes
22.1,23.99666667,433,866,0.003944408,Yes
22.1,24.12,433,866,0.00396481,Yes
22.06666667,23.92666667,433,863,0.003924796,Yes
22.025,23.945,433,853.25,0.003917793,Yes
22,23.92666667,433,858,0.003908772,Yes
22,23.89,433,852.5,0.003902744,Yes
22,23.89,433,850.6666667,0.003902744,Yes
22.025,23.9175,433,847,0.003913265,Yes
22,23.89,433,840.6666667,0.003902744,Yes
22.075,23.9725,426,839,0.003934373,Yes
22.025,24.0475,213,845.5,0.00393467,Yes
22,24.1,0,844,0.003937268,No
22,24.1,0,846.6666667,0.003937268,No
22,24.1,0,852,0.003937268,No
21.945,23.795,0,851,0.003874025,No
21.89,23.85666667,0,824.6666667,0.00387103,No
21.89,23.84,0,817,0.003868309,No
21.84,23.745,0,813.6666667,0.003840981,No
21.84,23.745,0,805,0.003840981,No
21.79,23.7,0,807,0.003821894,No
21.79,23.745,0,800,0.003829196,No
21.79,23.7,0,781,0.003821894,No
21.745,23.55,0,776.5,0.003787066,No
21.7,23.7,0,771,0.003800801,No
21.7,23.66666667,0,775,0.003795423,No
21.7,23.66666667,0,771,0.003795423,No
21.7,23.39,0,763,0.003750786,No
21.7,23.55,0,755,0.0037766,No
21.6,23.6,0,754,0.00376145,No
21.7,23.6,0,755,0.003784667,No
21.6,23.39333333,0,754.6666667,0.003728313,No
21.6,23.55,0,751.5,0.003753433,No
21.6,23.5,0,748.5,0.003745416,No
21.55,23.5,0,745.5,0.003733904,No
21.55,23.445,0,749,0.003725113,No
21.56666667,23.5,0,746.6666667,0.003737738,No
21.55,23.5,0,738.5,0.003733904,No
21.5,23.35,0,732.5,0.003698522,No
21.5,23.26,0,725.5,0.003684182,No
21.5,23.245,0,711.6666667,0.003681792,No
21.5,23.23,0,705.6666667,0.003679403,No
21.5,23.05,0,702.5,0.003650725,No
21.39,23.05,0,702.5,0.003626065,No
21.39,22.945,0,698.5,0.003609451,No
21.39,22.79,0,698,0.003584928,No
21.39,22.695,0,677.5,0.003569898,No
21.34,22.55,0,672,0.003536044,No
21.29,22.6,0,666.5,0.003533019,No
21.32333333,22.53333333,0,664.3333333,0.003529786,No
21.34,22.395,0,660.5,0.003511601,No
21.34,22.395,0,654,0.003511601,No
21.29,21.945,0,650,0.003430059,No
21.29,21.85,0,635.5,0.003415129,No
21.245,21.745,0,634,0.003389208,No
21.2,21.745,0,631.5,0.003379811,No
21.2,21.995,0,631,0.003418882,No
21.245,22.1,0,637.5,0.003444845,No
21.29,22.1,0,640,0.00345442,No
21.29,21.86333333,0,638.6666667,0.003417224,No
21.29,21.5,0,628,0.003360128,No
21.29,21.34,0,617,0.003334989,No
21.2,21.16666667,0,612.3333333,0.003289446,No
21.2,21.56666667,0,609,0.003351944,No
21.2,21.6,0,616,0.003357152,No
21.2,21.55,0,614,0.003349339,No
21.2,21.445,0,613.5,0.003332933,No
21.2,21.195,0,611.5,0.003293872,No
21.2,21.2,0,600,0.003294654,No
21.2,21.35666667,0,599,0.003319131,No
21.2,21.06666667,0,592.6666667,0.003273823,No
21.2,21.23,0,593,0.003299341,No
21.2,21.2,0,586,0.003294654,No
21.2,21.2,0,585,0.003294654,No
21.29,21.1,0,592.5,0.003297283,No
21.29,21.1,0,593,0.003297283,No
21.29,20.89,0,583,0.003264294,No
21.29,20.65,0,579.3333333,0.003226597,No
21.29,20.89,0,578,0.003264294,No
21.29,20.7475,0,570.5,0.003241911,No
21.29,20.795,0,571,0.003249372,No
21.29,20.65,0,571,0.003226597,No
21.245,20.79,0,563.5,0.003239585,No
21.2,20.495,0,560.5,0.00318453,No
21.2,20.39333333,0,556,0.003168652,No
21.2,20.3225,0,550.25,0.003157591,No
21.2,20.1225,0,544.5,0.00312636,No
21.2,20.22666667,0,547.6666667,0.003142625,No
21.2,20,0,545,0.003107232,No
21.1,20.2,0,536,0.003119155,No
21.1,20.1,0,538,0.003103636,No
21.1,20.195,0,539.5,0.003118379,No
21.1,20.245,0,542.5,0.003126138,No
21.15,20.245,0,539,0.0031358,No
21.1,20.03333333,0,532.3333333,0.003093291,No
21.15,20,0,534,0.003097662,No
21.15,20,0,538.5,0.003097662,No
21.2,19.96333333,0,538,0.003101507,No
21.2,19.995,0,539.5,0.003106451,No
21.2,19.895,0,531,0.003090838,No
21.2,20,0,526.5,0.003107232,No
21.2,19.96333333,0,522,0.003101507,No
21.2,19.895,0,526,0.003090838,No
21.2,19.945,0,522.6666667,0.003098645,No
21.2,19.84,0,525.3333333,0.003082251,No
21.2,19.79,0,516.3333333,0.003074445,No
21.15,19.65,0,520,0.003043188,No
21.1,19.795,0,515.5,0.00305631,No
21.1,19.79,0,513.5,0.003055534,No
21.1,19.79,0,517,0.003055534,No
21.1,19.79,0,517,0.003055534,No
21.175,19.79,0,514.75,0.003069708,No
21.2,19.63,0,510,0.003049467,No
21.1,19.29,0,503.5,0.002977966,No
21.1,19.39,0,502,0.002993478,No
21.1,19.65,0,498.5,0.003033813,No
21.075,19.65,0,498.5,0.003029135,No
21.05,19.6,0,502.5,0.00301673,No
21.1,19.7,0,505,0.00304157,No
21.15,19.55,0,506.5,0.003027626,No
21.15,19.445,0,500,0.003011286,No
21.2,19.6,0,496,0.003044783,No
21.175,19.4425,0,499.25,0.003015544,No
21.16666667,19.49666667,0,497.6666667,0.003022432,No
21.15,19.55,0,497,0.003027626,No
21.1,19.5,0,498,0.003010542,No
21.2,19.39,0,495,0.003012003,No
21.2,19.34,0,491.5,0.003004198,No
21.15,19.395,0,491,0.003003506,No
21.16666667,19.5,0,493,0.003022951,No
21.1,19.5,0,489,0.003010542,No
21.2,19.445,0,485.5,0.003020588,No
21.2,19.39,0,488.5,0.003012003,No
21.2,19.39,0,486,0.003012003,No
21.2,19.445,0,488.5,0.003020588,No
21.2,19.29,0,490,0.002996394,No
21.2,19.39,0,491,0.003012003,No
21.2,19.245,0,487,0.00298937,No
21.2,19.34,0,485.5,0.003004198,No
21.2,19.29,0,484.5,0.002996394,No
21.2,19.29,0,491,0.002996394,No
21.2,19.29,0,485,0.002996394,No
21.2,19.29,0,484.5,0.002996394,No
21.2,19.29,0,482,0.002996394,No
21.2,19.315,0,491.25,0.003000296,No
21.2,19.34,0,486.5,0.003004198,No
21.2,19.39,0,481,0.003012003,No
21.2,19.39,0,480,0.003012003,No
21.2,19.34,0,483.5,0.003004198,No
21.2,19.39,0,481.3333333,0.003012003,No
21.2,19.39,0,484.3333333,0.003012003,No
21.2,19.39,0,479.6666667,0.003012003,No
21.2,19.39,0,479,0.003012003,No
21.2,19.39,0,477.5,0.003012003,No
21.2,19.39,0,483,0.003012003,No
21.15,19.39,0,482,0.003002728,No
21.2,19.39,0,483.25,0.003012003,No
21.2,19.39,0,477,0.003012003,No
21.2,19.35666667,0,479,0.0030068,No
21.2,19.39,0,482.5,0.003012003,No
21.2,19.39,0,474,0.003012003,No
21.2,19.39,0,473,0.003012003,No
21.2,19.39,0,472,0.003012003,No
21.2,19.39,0,472.5,0.003012003,No
21.2,19.445,0,475,0.003020588,No
21.2,19.39,0,475,0.003012003,No
21.2,19.445,0,477.5,0.003020588,No
21.15,19.5,0,474,0.003019845,No
21.16666667,19.5,0,474.6666667,0.003022951,No
21.1,19.5,0,470.5,0.003010542,No
21.1,19.5,0,474.3333333,0.003010542,No
21.1,19.5,0,483,0.003010542,No
21.1,19.6,0,484,0.003026056,No
21.03333333,19.53333333,0,479.3333333,0.003003327,No
21,19.6,0,479.5,0.00300743,No
21,19.6,0,473,0.00300743,No
21,19.6,0,470,0.00300743,No
21,19.6,0,464,0.00300743,No
21,19.7,0,463.5,0.003022848,No
21,19.7,0,467.5,0.003022848,No
21,19.7,0,476,0.003022848,No
21,19.76,0,474,0.0030321,No
21,19.79,0,471,0.003036726,No
21,19.79,0,472,0.003036726,No
21,19.79,0,472,0.003036726,No
21,19.79,0,474.25,0.003036726,No
20.9725,19.79,0,473,0.003031571,No
21,19.79,0,469,0.003036726,No
20.96333333,19.79,0,472.6666667,0.003029855,No
21,19.79,0,473,0.003036726,No
20.89,19.79,0,471.5,0.003016154,No
20.96333333,19.79,0,471.3333333,0.003029855,No
21,19.79,0,469,0.003036726,No
20.89,19.89,0,471,0.003031469,No
20.89,19.84,0,470,0.003023812,No
20.89,19.89,0,469.5,0.003031469,No
20.89,19.89,0,464,0.003031469,No
20.89,19.89,0,467,0.003031469,No
20.89,19.92666667,0,472,0.003037085,No
20.89,19.945,0,469.5,0.003039893,No
20.89,20,0,470.5,0.003048317,No
20.89,20,0,470,0.003048317,No
20.89,20,0,469,0.003048317,No
20.89,20,0,468.5,0.003048317,No
20.89,20,0,467.3333333,0.003048317,No
20.89,20,0,467,0.003048317,No
20.89,20,0,464,0.003048317,No
20.89,20,0,462,0.003048317,No
20.89,20,0,466,0.003048317,No
20.89,20,0,465.5,0.003048317,No
20.79,20,0,464,0.003029523,No
20.89,20,0,469.6666667,0.003048317,No
20.89,20.1,0,469.5,0.003063633,No
20.89,20.1,0,472,0.003063633,No
20.89,20.1,0,464.5,0.003063633,No
20.89,20.1,0,467,0.003063633,No
20.89,20.1,0,467,0.003063633,No
20.89,20.1,0,462,0.003063633,No
20.89,20.15,0,464.5,0.003071292,No
20.79,20.05,0,460,0.003037133,No
20.89,20.2,0,457,0.003078951,No
20.79,20.1,0,461,0.003044744,No
20.79,20.1,0,462,0.003044744,No
20.79,20.15,0,463.5,0.003052356,No
20.79,20.2,0,461.5,0.003059967,No
20.79,20.2,0,461.5,0.003059967,No
20.79,20.2,0,458,0.003059967,No
20.79,20.2,0,460,0.003059967,No
20.79,20.245,0,460,0.003066817,No
20.79,20.29,0,460.5,0.003073668,No
20.745,20.29,0,460,0.00306512,No
20.79,20.29,0,457,0.003073668,No
20.745,20.34,0,460.5,0.003072711,No
20.7,20.39,0,461,0.003071733,No
20.745,20.39,0,458.5,0.003080302,No
20.7,20.39,0,461.3333333,0.003071733,No
20.7,20.39,0,457.5,0.003071733,No
20.7,20.39,0,455,0.003071733,No
20.7,20.445,0,461.5,0.00308006,No
20.7,20.445,0,461,0.00308006,No
20.7,20.5,0,460.5,0.003088387,No
20.7,20.5,0,461,0.003088387,No
20.7,20.55,0,459.5,0.003095957,No
20.7,20.6,0,463,0.003103527,No
20.7,20.6,0,463.5,0.003103527,No
20.7,20.6,0,463,0.003103527,No
20.7,20.6,0,464,0.003103527,No
20.7,20.6,0,462.5,0.003103527,No
20.7,20.6,0,457.6666667,0.003103527,No
20.63333333,20.63333333,0,460,0.003095766,No
20.7,20.7,0,460,0.003118668,No
20.65,20.65,0,458.5,0.003101479,No
20.6,20.6,0,461,0.003084363,No
20.65,20.65,0,460,0.003101479,No
20.6,20.6,0,454,0.003084363,No
20.6,20.7,0,451.3333333,0.00309941,No
20.6,20.7,0,457,0.00309941,No
20.6,20.7,0,454.5,0.00309941,No
20.6,20.7,0,460,0.00309941,No
20.6,20.745,0,458.5,0.003106182,No
20.6,20.745,0,453.5,0.003106182,No
20.6,20.79,0,457,0.003112953,No
20.55,20.79,0,450.5,0.003103322,No
20.6,20.79,0,454.5,0.003112953,No
20.6,20.79,0,463,0.003112953,No
20.6,20.79,0,459,0.003112953,No
20.6,20.84,0,452.5,0.003120478,No
20.6,20.89,0,451,0.003128002,No
20.55,20.89,0,446,0.003118323,No
20.6,20.84,0,449.5,0.003120478,No
20.55,20.89,0,449.5,0.003118323,No
20.6,20.89,0,450,0.003128002,No
20.6,20.89,0,453.5,0.003128002,No
20.6,20.89,0,458.5,0.003128002,No
20.575,20.9175,0,459.5,0.003127291,No
20.6,20.89,0,457,0.003128002,No
20.5,20.945,0,458,0.003116897,No
20.5,21,0,453,0.003125123,No
20.55,21,0,450.5,0.003134826,No
20.6,21,0,455,0.003144556,No
20.55,21,0,453,0.003134826,No
20.55,21,0,454.5,0.003134826,No
20.5,21,0,455,0.003125123,No
20.6,21,0,452,0.003144556,No
20.56666667,21.03333333,0,456,0.003143073,No
20.55,21.05,0,454,0.003142328,No
20.5,21.1,0,453,0.003140079,No
20.55,21.1,0,460.5,0.00314983,No
20.6,21.1,0,455,0.003159606,No
20.5,21.1,0,452,0.003140079,No
20.55,21.1,0,453,0.00314983,No
20.55,21.1,0,454,0.00314983,No
20.5,21.1,0,454.5,0.003140079,No
20.5,21.1,0,455,0.003140079,No
20.5,21.1,0,454,0.003140079,No
20.55,21.1,0,454,0.00314983,No
20.5,21.1,0,447,0.003140079,No
20.5,21.1,0,454,0.003140079,No
20.53333333,21.2,0,455.6666667,0.003161565,No
20.5,21.2,0,456,0.003155037,No
20.5,21.2,0,453,0.003155037,No
20.5,21.2,0,452,0.003155037,No
20.5,21.2,0,446,0.003155037,No
20.5,21.2,0,452.3333333,0.003155037,No
20.5,21.245,0,451,0.003161768,No
20.5,21.2,0,449,0.003155037,No
20.5,21.2,0,447,0.003155037,No
20.5,21.245,0,450,0.003161768,No
20.5,21.29,0,449,0.003168499,No
20.5,21.26,0,448.3333333,0.003164011,No
20.5,21.2675,0,443.75,0.003165133,No
20.5,21.29,0,442.5,0.003168499,No
20.5,21.29,0,444.5,0.003168499,No
20.5,21.29,0,446.25,0.003168499,No
20.5,21.29,0,448,0.003168499,No
20.5,21.29,0,451,0.003168499,No
20.5,21.29,0,452.3333333,0.003168499,No
20.5,21.29,0,447,0.003168499,No
20.445,21.29,0,446.5,0.003157707,No
20.5,21.29,0,442,0.003168499,No
20.5,21.29,0,452,0.003168499,No
20.39,21.29,0,450,0.003146948,No
20.445,21.29,0,443.5,0.003157707,No
20.39,21.29,0,443,0.003146948,No
20.42666667,21.29,0,450,0.003154117,No
20.39,21.29,0,445.6666667,0.003146948,No
20.39,21.29,0,443.6666667,0.003146948,No
20.39,21.29,0,445.3333333,0.003146948,No
20.39,21.29,0,449,0.003146948,No
20.39,21.29,0,444.5,0.003146948,No
20.39,21.29,0,445.5,0.003146948,No
20.39,21.29,0,447,0.003146948,No
20.39,21.29,0,446.5,0.003146948,No
20.39,21.29,0,451,0.003146948,No
20.39,21.29,0,448,0.003146948,No
20.39,21.29,0,450,0.003146948,No
20.39,21.29,0,442.6666667,0.003146948,No
20.39,21.29,0,445,0.003146948,No
20.39,21.29,0,444.5,0.003146948,No
20.35666667,21.29,0,441.6666667,0.003140443,No
20.35666667,21.29,0,442.3333333,0.003140443,No
20.39,21.29,0,441,0.003146948,No
20.29,21.29,0,440.5,0.003127468,No
20.39,21.29,0,447,0.003146948,No
20.34,21.29,0,439.5,0.003137194,No
20.29,21.29,0,444,0.003127468,No
20.29,21.29,0,445.5,0.003127468,No
20.29,21.29,0,446.6666667,0.003127468,No
20.32333333,21.29,0,444.3333333,0.003133949,No
20.29,21.29,0,446.5,0.003127468,No
20.32333333,21.29,0,449.3333333,0.003133949,No
20.29,21.29,0,445,0.003127468,No
20.29,21.29,0,447,0.003127468,No
20.29,21.29,0,443.5,0.003127468,No
20.29,21.29,0,447,0.003127468,No
20.29,21.29,0,445,0.003127468,No
20.29,21.29,0,443,0.003127468,No
20.29,21.29,0,446,0.003127468,No
20.245,21.245,0,438,0.003112112,No
20.29,21.29,0,435.3333333,0.003127468,No
20.29,21.29,0,443,0.003127468,No
20.29,21.29,0,441,0.003127468,No
20.29,21.29,0,439.5,0.003127468,No
20.2225,21.2225,0,445,0.003104455,No
20.2,21.2,0,442.5,0.003096814,No
20.2,21.2,0,443.5,0.003096814,No
20.2,21.2,0,444,0.003096814,No
20.2,21.29,0,438,0.003110027,No
20.2,21.2,0,439,0.003096814,No
20.2,21.29,0,441.5,0.003110027,No
20.2,21.29,0,444,0.003110027,No
20.2,21.29,0,446.5,0.003110027,No
20.2,21.29,0,446,0.003110027,No
20.2,21.29,0,447,0.003110027,No
20.2,21.29,0,447,0.003110027,No
20.2,21.29,0,446.3333333,0.003110027,No
20.2,21.29,0,445.75,0.003110027,No
20.2,21.29,0,445,0.003110027,No
20.2,21.29,0,444.5,0.003110027,No
20.16666667,21.23,0,446.3333333,0.003094799,No
20.15,21.245,0,446.5,0.003093789,No
20.2,21.29,0,448,0.003110027,No
20.15,21.245,0,450,0.003093789,No
20.15,21.29,0,452,0.003100374,No
20.2,21.2,0,449,0.003096814,No
20.15,21.2,0,446.5,0.003087203,No
20.2,21.2,0,446.5,0.003096814,No
20.15,21.2,0,448.5,0.003087203,No
20.1,21.2,0,446,0.003077618,No
20.2,21.2,0,446,0.003096814,No
20.1,21.2,0,441,0.003077618,No
20.1,21.2,0,443,0.003077618,No
20.1,21.2,0,444.3333333,0.003077618,No
20.1,21,0,444,0.003048442,No
20.1,21.1,0,443,0.003063029,No
20.1,21.1,0,444,0.003063029,No
20.1,21.1,0,447.5,0.003063029,No
20.1,21.1,0,443,0.003063029,No
20.1,21.06666667,0,442.3333333,0.003058167,No
20.1,21.06666667,0,444.6666667,0.003058167,No
20.1,21,0,444.5,0.003048442,No
20.1,21,0,445.3333333,0.003048442,No
20.1,21,0,446.5,0.003048442,No
20.1,21,0,445,0.003048442,No
20.1,21,0,442,0.003048442,No
20.16666667,21,0,439,0.003061105,No
20.2,21,0,441,0.003067455,No
20.2,20.96333333,0,445.6666667,0.003062073,No
20.2,20.89,0,446,0.003051308,No
20.2,20.85666667,0,443.6666667,0.003046416,No
20.2,20.89,0,439,0.003051308,No
20.2,20.79,0,441,0.00303663,No
20.2,20.79,0,442,0.00303663,No
20.2,20.745,0,443.5,0.003030026,No
20.245,20.84,0,443,0.003052493,No
20.245,20.84,0,442,0.003052493,No
20.29,20.89,0,443,0.003068419,No
20.29,20.89,0,444,0.003068419,No
20.29,20.79,0,443,0.003053658,No
20.29,20.79,0,442,0.003053658,No
20.29,20.79,0,443,0.003053658,No
20.29,20.79,0,441,0.003053658,No
20.29,20.79,0,446.3333333,0.003053658,No
20.29,20.7,0,446,0.003040374,No
20.29,20.7,0,439,0.003040374,No
20.35666667,20.7,0,444.3333333,0.003052986,No
20.29,20.65,0,446,0.003032994,No
20.29,20.7,0,442,0.003040374,No
20.29,20.7,0,441.5,0.003040374,No
20.29,20.7,0,440.5,0.003040374,No
20.29,20.7,0,443.5,0.003040374,No
20.29,20.7,0,440.5,0.003040374,No
